point_label,module_abbr,network_T_s,module_T_s,module_pheno_score,impurity,density,intra_density,inter_density,p_s_type
AS(AS_AS),AS,0.5972222222222222,0.5743343195266273,1.1357466063348414,0.0,0.20833333333333334,0.16666666666666666,0.2708333333333333,top30
C(AS_C),C,0.24038050624589083,0.33506944444444453,0.30940860215053756,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top30
AS(AS_C),AS,0.24038050624589083,0.5743343195266273,0.6485111662531018,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top30
E(AS_E),E,0.37692743764172326,0.6512345679012346,0.5310344827586209,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top30
AS(AS_E),AS,0.37692743764172326,0.5743343195266273,0.7976127320954907,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top30
M(AS_M),M,0.3845460428994083,0.348,0.2191304347826084,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top30
AS(AS_M),AS,0.3845460428994083,0.5743343195266273,0.944314381270903,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top30
AS(AS_PS),AS,0.2808500692377631,0.5654230183156318,0.5968894303087369,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top30
PS(AS_PS),PS,0.2808500692377631,0.1757142656302318,0.17321786930174057,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top30
AS(AS_RS),AS,0.46731820483423153,0.5732582734223637,0.8993593222281266,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top30
RS(AS_RS),RS,0.46731820483423153,0.8329861111111111,0.8881944444444442,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top30
C(C_AS_RS),C,0.33574716657618975,0.33506944444444453,0.306017126148705,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top30
AS(C_AS_RS),AS,0.33574716657618975,0.5732582734223637,0.5826189167992144,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top30
RS(C_AS_RS),RS,0.33574716657618975,0.8329861111111111,0.5609649122807019,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top30
C(C_C),C,0.5146250000000001,0.33506944444444453,0.6851190476190478,0.0,0.19444444444444445,0.28125,0.125,top30
