point_label,module_abbr,network_T_s,module_T_s,module_pheno_score,impurity,density,intra_density,inter_density,p_s_type
AS(AS_AS),AS,0.5972222222222222,0.5743343195266273,19.307692307692307,0.0,0.20833333333333334,0.16666666666666666,0.2708333333333333,top60
C(AS_C),C,0.24038050624589083,0.33506944444444453,9.247525625256252,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top60
AS(AS_C),AS,0.24038050624589083,0.5743343195266273,20.103846153846156,0.078125,0.10666666666666667,0.13194444444444445,0.08333333333333333,top60
E(AS_E),E,0.37692743764172326,0.6512345679012346,15.400000000000002,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
AS(AS_E),AS,0.37692743764172326,0.5743343195266273,19.409719007832212,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
M(AS_M),M,0.3845460428994083,0.348,5.039999999999999,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top60
AS(AS_M),AS,0.3845460428994083,0.5743343195266273,20.245406886161707,0.0,0.1380952380952381,0.13679245283018868,0.13942307692307693,top60
AS(AS_PS),AS,0.2808500692377631,0.5654230183156318,19.146059556870814,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top60
PS(AS_PS),PS,0.2808500692377631,0.1757142656302318,5.670255937008672,0.11290322580645161,0.13333333333333333,0.10942760942760943,0.17559523809523808,top60
AS(AS_RS),AS,0.46731820483423153,0.5732582734223637,20.425136140307234,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top60
RS(AS_RS),RS,0.46731820483423153,0.8329861111111111,16.059676042894846,0.013888888888888888,0.1422924901185771,0.1099290780141844,0.18303571428571427,top60
C(C_AS_RS),C,0.33574716657618975,0.33506944444444453,11.897884871916617,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
AS(C_AS_RS),AS,0.33574716657618975,0.5732582734223637,21.17710341825602,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
RS(C_AS_RS),RS,0.33574716657618975,0.8329861111111111,16.934562165095297,0.011235955056179775,0.08971774193548387,0.083984375,0.09583333333333334,top60
C(C_C),C,0.5146250000000001,0.33506944444444453,9.591666666666665,0.0,0.19444444444444445,0.28125,0.125,top60
M(C_M),M,0.5552222222222222,0.52,23.840000000000003,0.0,0.1625,0.20833333333333334,0.11666666666666667,top60
C(C_M),C,0.5552222222222222,0.4111979166666666,17.166666666666668,0.0,0.1625,0.20833333333333334,0.11666666666666667,top60
C(C_PS),C,0.25562987708163903,0.33506944444444453,9.887928638451065,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,top60
PS(C_PS),PS,0.25562987708163903,0.1757142656302318,5.12695433185505,0.1282051282051282,0.14130434782608695,0.16666666666666666,0.11481481481481481,top60
C(C_RS),C,0.46562500000000007,0.33506944444444453,15.083333333333336,0.0,0.14166666666666666,0.16071428571428573,0.125,top60
RS(C_RS),RS,0.46562500000000007,0.8329861111111111,11.733333333333334,0.0,0.14166666666666666,0.16071428571428573,0.125,top60
E(E_AS),E,0.37692743764172326,0.6512345679012346,15.4,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
AS(E_AS),AS,0.37692743764172326,0.5743343195266273,19.42517213906198,0.0,0.12615384615384614,0.1305732484076433,0.12202380952380952,top60
E(E_C),E,0.40656897189349117,0.6679012345679012,21.155555555555562,0.0,0.12857142857142856,0.13679245283018868,0.1201923076923077,top60
C(E_C),C,0.40656897189349117,0.3436631944444445,12.983333333333336,0.0,0.12857142857142856,0.13679245283018868,0.1201923076923077,top60
E(E_C_AS_RS),E,0.24164844963681498,0.6679012345679012,16.749236120481573,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top60
C(E_C_AS_RS),C,0.24164844963681498,0.3436631944444445,12.807335715295592,0.03007518796992481,0.07029598308668077,0.06555772994129158,0.07586206896551724,top60
